what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1324047356171
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1324047356172
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1324047356173
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1324047356174
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1324047356175
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1324047356176
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1324047356177
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1324047356177
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1324047356179
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1324047356179
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1324047356180
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1324047356182
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1324047356183
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1324047356184
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1324047356185
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1324047356186
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1324047356187
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1324047356188
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1324047356199
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1324047356200
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1324047356200
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1324047356201
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1324047356202
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1324047356203
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1324047356204
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1324047356206
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1324047356208
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1324047356209
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1324047356210
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1324047356212
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1324047356212
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1324047356214
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1324047356214
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1324047356215
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1324047356216
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1324047356217
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1324047356218
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1324047356219
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1324047356220
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1324047356220
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1324047356222
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1324047356222
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1324047356222
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1324047356222
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1324047356223
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1324047356223
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1324047356224
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1324047356225
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1324047356226
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1324047356227
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1324047356229
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1324047356230
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1324047356231
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1324047356231
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1324047356233
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1324047356234
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1324047356236
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1324047356236
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1324047356239
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1324047356240
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1324047356242
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1324047356243
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1324047356243
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1324047356244
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1324047356245
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1324047356247
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1324047356247
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1324047356247
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1324047356249
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1324047356250
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1324047356250
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1324047356251
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1324047356252
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1324047356252
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1324047356253
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1324047356254
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1324047356255
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1324047356256
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1324047356257
started,bundle,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.adt",1324047356259
started,bundle,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms",1324047356260
started,bundle,com.android.ide.eclipse.traceview,14.0.0.v201110171935-205994,"com.android.ide.eclipse.traceview",1324047356260
os,sysinfo,,,"macosx",1324047356263
arch,sysinfo,,,"x86_64",1324047356263
ws,sysinfo,,,"cocoa",1324047356263
locale,sysinfo,,,"en_US",1324047356263
processors,sysinfo,,,"8",1324047356263
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1324047356263
java.runtime.version,sysinfo,,,"1.6.0_26-b03-383-11A511",1324047356263
java.specification.name,sysinfo,,,"Java Platform API Specification",1324047356263
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324047356263
java.specification.version,sysinfo,,,"1.6",1324047356263
java.vendor,sysinfo,,,"Apple Inc.",1324047356263
java.version,sysinfo,,,"1.6.0_26",1324047356263
java.vm.info,sysinfo,,,"mixed mode",1324047356263
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1324047356263
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1324047356263
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324047356263
java.vm.specification.version,sysinfo,,,"1.0",1324047356263
java.vm.vendor,sysinfo,,,"Apple Inc.",1324047356263
java.vm.version,sysinfo,,,"20.1-b02-383",1324047356263
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1324047356268
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1324047356417
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1324047356436
started,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1324047356953
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1324047357489
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1324047358433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047358725
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1324047360634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047361110
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1324047364316
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1324047364318
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1324047364402
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1324047364435
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1324047364550
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1324047364559
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324047371912
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1324047372119
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1324047372169
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1324047375097
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1324047375114
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1324047375562
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1324047375690
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1324047380210
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1324047380215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047381349
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1324047446395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047455103
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1324047455227
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1324047455331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047458656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047535492
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1324047536642
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1324047536645
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1324047536728
error,log,,,"Unhandled event loop exception",1324047538608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047542249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047544039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047550938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047683571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324047687447
started,bundle,org.eclipse.cdt.launch,6.0.0.201002161416,"org.eclipse.cdt.launch",1324047688888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324047712750
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1324047734707
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1324047734780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324047757890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324047787115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324047808564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324047915252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048005232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048012418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048034205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048039774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048044662
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1324048049378
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324048049402
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1324048050595
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1324048051067
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1324048057096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048067475
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.201002161416,"org.eclipse.cdt.managedbuilder.ui",1324048072572
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1324048072663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048101294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1324048101353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048114641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048122280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1324048122341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048123266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048168693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048186983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048292287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1324048292356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1324048294365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048301806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048308924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1324048308986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048310270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048335200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1324048335263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1324048335263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048344854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048352561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1324048352651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048362940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048457536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324048461136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048465709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048468232
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1324048468403
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1324048469292
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1324048478523
opened,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1324048478678
activated,perspective,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.CPerspective",1324048478729
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324048478762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1324048478811
executed,command,,,"org.eclipse.cdt.ui.CPerspective",1324048478811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048487391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048507070
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1324048518869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048529744
error,log,,,"No command output when running: 'am start -D -n playtomic.cpp/playtomic.cpp.PlaytomicActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1324048551993
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1324048556314
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1324048556322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048556541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048560012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048564494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048566015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048641762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048646358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048665689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048669665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048728610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048734547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048738300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048742443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048838666
error,log,,,"Project AndroidTestC does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1324048842184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048842234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048856285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048859586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048864878
error,log,,,"Error creating session",1324048868626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048868677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048880553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048884090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324048930243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324048932990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1324048942322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1324048945488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048954489
error,log,,,"Error creating session",1324048957153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048957273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048972430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324048975123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324049006235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324049014393
activated,perspective,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.CPerspective",1324049019174
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1324049024348
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1324049040333
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1324049040447
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1324049044453
